Date;Hour;Open;High;Low;Close;Volume
2023.10.30;16:45;32693.5;32728.8;32669.7;32687;6529
2023.10.30;17:00;32686.7;32710.6;32649;32663.5;6588
2023.10.30;17:15;32664.9;32679.1;32620.3;32644.3;6378
2023.10.30;17:30;32643.9;32663.6;32619.4;32635.3;6185
2023.10.30;17:45;32636.3;32700.5;32629.6;32672.7;6075
2023.10.30;18:00;32672.5;32756.4;32669;32738.3;5686
2023.10.30;18:15;32737.7;32740;32656.6;32697.9;5898
2023.10.30;18:30;32698.1;32759.7;32692.2;32731.7;5779
2023.10.30;18:45;32731.5;32762.9;32719.6;32753.5;5497
2023.10.30;19:00;32751.3;32780.3;32738.2;32770.3;5368
2023.10.30;19:15;32770.2;32781.4;32729.9;32733.6;5448
2023.10.30;19:30;32733.8;32784.9;32703.3;32717.5;5277
2023.10.30;19:45;32716.9;32746.4;32694.9;32745.1;5180
2023.10.30;20:00;32746.1;32788;32726.3;32780.9;5020
2023.10.30;20:15;32780.8;32908.2;32776.5;32892;5234
2023.10.30;20:30;32891.5;32918.9;32859.7;32894.1;5424
2023.10.30;20:45;32895.1;32918;32884.6;32913.5;4837
2023.10.30;21:00;32912.9;32916.9;32884.8;32892.9;4766
2023.10.30;21:15;32893;32914.1;32881.4;32902;4497
2023.10.30;21:30;32901.7;32963.8;32900.5;32948.1;4529
2023.10.30;21:45;32948.4;32972.1;32929.3;32937.7;4593
2023.10.30;22:00;32939.8;32979.4;32930.9;32967.7;5560
2023.10.30;22:15;32967.4;32984.6;32951.2;32957.8;5260
2023.10.30;22:30;32957.3;32968.3;32933.9;32953.5;4986
2023.10.30;22:45;32953.4;32957;32901.3;32911.7;5435
2023.10.30;23:00;32910.4;32922.9;32898.1;32919.2;2564
2023.10.30;23:15;32919.8;32924.6;32903.1;32909.7;1206
2023.10.30;23:30;32909.6;32909.6;32897.5;32899.4;894
2023.10.30;23:45;32899.5;32910.9;32893.5;32907.6;878
2023.10.31;01:00;32918.7;32919.7;32899.8;32901.3;637
2023.10.31;01:15;32900.8;32919.9;32900.8;32919.9;354
2023.10.31;01:30;32920;32921.6;32912.4;32921.1;340
2023.10.31;01:45;32920.2;32922.1;32917.3;32918.5;386
2023.10.31;02:00;32918;32925;32908.6;32924.6;398
2023.10.31;02:15;32924.9;32924.9;32918.3;32921.5;370
2023.10.31;02:30;32921.6;32928.8;32920.9;32925.7;347
2023.10.31;02:45;32926.1;32928.1;32912.4;32915.1;782
2023.10.31;03:00;32915.3;32916.8;32887.2;32890;1511
2023.10.31;03:15;32889.8;32898.3;32878.1;32892.4;1321
2023.10.31;03:30;32891.9;32906.3;32891.6;32895;1184
2023.10.31;03:45;32895.3;32905.7;32891.3;32903.6;1146
2023.10.31;04:00;32903.5;32913;32893.6;32894.8;1240
2023.10.31;04:15;32894.7;32903.3;32890.3;32902.4;1331
2023.10.31;04:30;32903.1;32909.2;32860;32870;2238
2023.10.31;04:45;32869.8;32890.4;32868.7;32882.7;1649
2023.10.31;05:00;32882.8;32896.8;32882.7;32890.8;1435
2023.10.31;05:15;32891.4;32895.3;32883.1;32891.7;1116
2023.10.31;05:30;32891.9;32898.4;32881.7;32885.1;673
2023.10.31;05:45;32885;32889.5;32874.4;32875.8;729
2023.10.31;06:00;32875.7;32878.1;32855.4;32859.8;1282
2023.10.31;06:15;32860.1;32882.1;32855;32882.1;1440
2023.10.31;06:30;32881.9;32890;32855.4;32872.3;2679
2023.10.31;06:45;32871.8;32876.3;32845.6;32869;1785
2023.10.31;07:00;32868.8;32891.4;32865.6;32876.5;1445
2023.10.31;07:15;32875.7;32884.1;32866.1;32875.5;1128
2023.10.31;07:30;32875.9;32877.7;32855.2;32859.2;1143
2023.10.31;07:45;32859.4;32871;32858.1;32866.6;842
2023.10.31;08:00;32865.8;32869.2;32854.3;32858.2;1472
2023.10.31;08:15;32857.7;32866.9;32843.1;32844.9;1198
2023.10.31;08:30;32844.7;32861.8;32842.6;32859;1150
2023.10.31;08:45;32859.2;32860.5;32846.4;32850.1;1181
2023.10.31;09:00;32849.6;32854.8;32835.5;32842.3;1231
2023.10.31;09:15;32842.1;32873.1;32841.9;32872.9;747
2023.10.31;09:30;32873.2;32903.9;32870.7;32893.4;1320
2023.10.31;09:45;32893;32901.2;32893;32896.9;883
2023.10.31;10:00;32897.2;32918.6;32897.2;32916.8;1479
2023.10.31;10:15;32918.3;32926.1;32912.9;32924.2;1113
2023.10.31;10:30;32924.1;32926.2;32915.3;32920.9;1290
2023.10.31;10:45;32920.5;32935.3;32901.2;32904.2;1349
2023.10.31;11:00;32908.4;32944;32900;32941.3;3113
2023.10.31;11:15;32940.8;32966.9;32934.9;32961.8;2326
2023.10.31;11:30;32962;32989.9;32954.5;32986.2;2250
2023.10.31;11:45;32986.7;33027.2;32983.4;33024.6;2263
2023.10.31;12:00;33022.6;33030.1;32999.5;33008.4;2544
2023.10.31;12:15;33008.5;33017.4;32971.6;32984.4;2255
2023.10.31;12:30;32984.7;33035.1;32981.5;33029.6;2169
2023.10.31;12:45;33029.5;33045.7;33021.5;33037;1997
2023.10.31;13:00;33036.1;33061.4;33031.1;33054.9;2202
2023.10.31;13:15;33055;33068.4;33041.6;33054.1;1921
2023.10.31;13:30;33055.2;33118.3;33020.6;33028.2;2754
2023.10.31;13:45;33027.4;33042.7;33015.2;33029.9;1886
2023.10.31;14:00;33028.8;33049.7;33016.9;33047.7;1889
2023.10.31;14:15;33047.8;33062.3;33039.3;33044.6;1793
2023.10.31;14:30;33044.4;33049.4;32997.1;33000.1;1925
2023.10.31;14:45;33000.5;33003.7;32957.5;32970.2;1991
2023.10.31;15:00;32968.5;32975.2;32960.5;32971.4;1976
2023.10.31;15:15;32971.2;32986.6;32964.5;32966.7;1773
2023.10.31;15:30;32967;32969.2;32900.9;32908.3;3703
2023.10.31;15:45;32908.7;32942.1;32905.4;32908.6;3057
2023.10.31;16:00;32911.2;32937.1;32887.8;32890;2996
2023.10.31;16:15;32890.1;32904.6;32867.2;32895.9;3095
2023.10.31;16:30;32894;32895.9;32785.3;32836.4;6358
2023.10.31;16:45;32837;32846.7;32777.8;32823.5;6107
2023.10.31;17:00;32812.1;32908.6;32767.3;32895.4;6518
2023.10.31;17:15;32897;32942.1;32849.7;32875.1;6130
2023.10.31;17:30;32874.7;32904.6;32831.8;32898.5;6173
2023.10.31;17:45;32894.9;32927.6;32872.9;32921.7;5915
2023.10.31;18:00;32922;32932.9;32876.2;32914.2;5710
2023.10.31;18:15;32913.2;32919.5;32871.3;32879.7;5744
2023.10.31;18:30;32879.5;32907.7;32851.3;32873.3;5848
2023.10.31;18:45;32874;32933.3;32857.9;32932;5490
2023.10.31;19:00;32931.5;32935.1;32858.1;32864;5268
2023.10.31;19:15;32863.4;32900.9;32837;32899.4;5635
2023.10.31;19:30;32899.5;32963.7;32851.6;32943.8;5854
2023.10.31;19:45;32943.4;32951.8;32917.2;32945;5101
2023.10.31;20:00;32944.8;32976;32919;32948.2;5094
2023.10.31;20:15;32949.1;32972.8;32936.9;32962.7;4597
2023.10.31;20:30;32962.9;33000.2;32959;32985.5;4633
2023.10.31;20:45;32984.9;33017.9;32971;33013.9;4566
2023.10.31;21:00;33013.6;33029.4;32993.5;32993.5;4851
2023.10.31;21:15;32994.6;33005.1;32957.4;32957.4;4772
2023.10.31;21:30;32958.8;33003.4;32953;32998.3;4598
2023.10.31;21:45;32998.2;33039.3;32986.3;33031.1;4586
2023.10.31;22:00;33030.9;33057.2;33024;33025.5;4731
2023.10.31;22:15;33025.6;33036.8;33010.6;33034;4575
2023.10.31;22:30;33034.9;33036.1;32971.4;33011.1;4754
2023.10.31;22:45;33010.8;33045.8;32987.4;33032;5527
2023.10.31;23:00;33032.3;33035.2;32986.3;32987.5;2997
2023.10.31;23:15;32987.7;32998.5;32979.8;32982.4;1468
2023.10.31;23:30;32982.7;32990.1;32978.9;32983.5;771
2023.10.31;23:45;32983.6;32984.6;32975.6;32979.9;812
2023.11.01;01:00;32991.1;32995.9;32970.6;32978.3;562
2023.11.01;01:15;32978.5;32981.8;32972.5;32978.2;372
2023.11.01;01:30;32978.1;32990.9;32976;32989;297
2023.11.01;01:45;32989.2;32995;32985.7;32992.9;292
2023.11.01;02:00;32992.5;32995.5;32975.4;32976;652
2023.11.01;02:15;32976.1;32985.1;32975.2;32979.6;424
2023.11.01;02:30;32979.3;32980.1;32970.4;32977.6;355
2023.11.01;02:45;32976.9;32977.6;32970.4;32974.3;623
2023.11.01;03:00;32973.6;32983.7;32972.1;32979.7;1329
2023.11.01;03:15;32980.1;32986.7;32962;32963.7;1113
2023.11.01;03:30;32963.9;32966.1;32947.5;32949.3;1194
2023.11.01;03:45;32949.5;32965.5;32947.4;32961.1;933
2023.11.01;04:00;32960.5;32965.3;32953.4;32958.2;1052
2023.11.01;04:15;32958.7;32960.2;32941.6;32947.5;1314
2023.11.01;04:30;32946.5;32964.4;32944.8;32963.8;1298
2023.11.01;04:45;32958.1;32961.8;32936.8;32949.7;1517
2023.11.01;05:00;32949.2;32963.1;32942.8;32960.1;1234
2023.11.01;05:15;32960.9;32976.3;32954.9;32976;1134
2023.11.01;05:30;32975.7;32990;32975.7;32985.4;1185
2023.11.01;05:45;32984.9;32990.4;32977.7;32988.8;794
2023.11.01;06:00;32988.7;32990.3;32982.8;32983.3;727
2023.11.01;06:15;32983.4;32994.2;32982.9;32989.6;650
2023.11.01;06:30;32989.4;32993.5;32985.2;32991.2;824
2023.11.01;06:45;32991.1;32991.4;32981.1;32981.3;604
2023.11.01;07:00;32981.6;32990.1;32974.2;32978.8;694
2023.11.01;07:15;32978.9;32980.7;32970.3;32971.1;558
2023.11.01;07:30;32971.4;32981.7;32968;32980.5;468
2023.11.01;07:45;32980.7;32984.7;32973.1;32980;679
2023.11.01;08:00;32979.8;32979.8;32967.7;32974.5;1021
2023.11.01;08:15;32974.6;32982.7;32969.8;32971.1;779
2023.11.01;08:30;32970.7;32970.8;32947.2;32958.2;961
2023.11.01;08:45;32957.8;32958;32948.8;32952.5;794
2023.11.01;09:00;32952.8;32993.1;32950.3;32991.9;1178
2023.11.01;09:15;32992;32992;32980.9;32986.8;695
2023.11.01;09:30;32986.6;32992.6;32980.7;32991.9;505
2023.11.01;09:45;32991.3;33020.2;32989.6;33018.7;996
2023.11.01;10:00;33017.6;33017.6;32990.8;33007.9;1234
2023.11.01;10:15;33007.6;33014.6;32988.1;32991.8;1147
2023.11.01;10:30;32991.9;33001.9;32974.3;32976.5;1180
2023.11.01;10:45;32976.9;32980.9;32965.3;32966.1;1154
2023.11.01;11:00;32966.4;32995.9;32955.8;32990.1;2818
2023.11.01;11:15;32989.8;32991.8;32921.9;32925;2699
2023.11.01;11:30;32924.7;32952.4;32920.4;32932;2310
2023.11.01;11:45;32931.9;32935.5;32898.9;32916.3;1981
2023.11.01;12:00;32916.5;32955.3;32907.5;32938.3;2124
2023.11.01;12:15;32938;32938;32913;32927.7;1780
2023.11.01;12:30;32928.1;32935.2;32913.6;32920.4;1724
2023.11.01;12:45;32919.1;32924.5;32903.5;32917.3;1697
2023.11.01;13:00;32917.7;32922.2;32894.6;32908.2;1768
2023.11.01;13:15;32908;32916.3;32898;32914.6;1494
2023.11.01;13:30;32914;32946.2;32907.4;32946.2;1571
2023.11.01;13:45;32946.1;32948.5;32933.9;32933.9;1416
2023.11.01;14:00;32934.6;32951.4;32932.7;32936.4;1453
2023.11.01;14:15;32936.3;32939.3;32919.8;32923.8;1541
2023.11.01;14:30;32923.7;32937;32913.8;32916.5;1727
2023.11.01;14:45;32916.6;32922;32903.1;32921.2;1788
2023.11.01;15:00;32921.3;32938.5;32914.6;32930.5;1933
2023.11.01;15:15;32930.1;32949.8;32924.6;32939.7;2469
2023.11.01;15:30;32946.5;33028.7;32946.5;33006.3;4412
2023.11.01;15:45;33006.4;33028.8;32996.2;33011.4;2980
2023.11.01;16:00;33010.1;33020.1;32977.4;33018.5;2757
2023.11.01;16:15;33018.7;33108.2;33016.5;33079.1;3070
2023.11.01;16:30;33078.8;33097.5;32994.3;32998.9;6641
2023.11.01;16:45;32998.8;33089;32996.4;33078;5928
2023.11.01;17:00;33107.9;33148.4;33051.5;33139.9;6731
2023.11.01;17:15;33139.4;33210.7;33117;33175.5;6226
2023.11.01;17:30;33176.3;33243.3;33173.1;33233.2;5667
2023.11.01;17:45;33234.6;33267;33210.3;33223;5462
2023.11.01;18:00;33221.7;33253.8;33181.8;33200.1;5294
2023.11.01;18:15;33199.4;33200.9;33161.4;33172.4;5173
2023.11.01;18:30;33171.4;33181.6;33140.9;33155.3;4904
2023.11.01;18:45;33155.8;33170.8;33142.7;33160.3;4618
2023.11.01;19:00;33160.7;33160.7;33103.4;33103.7;4612
2023.11.01;19:15;33103.4;33107.8;33073.6;33086.3;4622
2023.11.01;19:30;33086.2;33107.8;33037.9;33046.7;4771
2023.11.01;19:45;33046.6;33080.5;33041.3;33062.4;4440
2023.11.01;20:00;33062;33116.5;33052.8;33110.5;4437
2023.11.01;20:15;33110.9;33120.7;33050.1;33080.9;4217
2023.11.01;20:30;33080.5;33108.4;33049.2;33104.7;4145
2023.11.01;20:45;33103.6;33129.9;33069.3;33108;3228
2023.11.01;21:00;33107.8;33172.3;33076.2;33086.3;5828
2023.11.01;21:15;33087.1;33165.3;33067.7;33138.8;5252
2023.11.01;21:30;33137.9;33218.7;33047.1;33091.6;6844
2023.11.01;21:45;33090.8;33204.3;33035.1;33189.9;6759
2023.11.01;22:00;33189.6;33298.4;33188.1;33255;6504
2023.11.01;22:15;33255.8;33315.8;33239;33270.8;5748
2023.11.01;22:30;33270.7;33321.9;33261.4;33278.3;4976
2023.11.01;22:45;33277;33285.5;33236.9;33259.6;5113
2023.11.01;23:00;33260.1;33261.7;33239.2;33248;2900
2023.11.01;23:15;33249.1;33250.8;33233.3;33242.1;1032
2023.11.01;23:30;33242.3;33253.5;33240.5;33251.1;846
2023.11.01;23:45;33250.7;33261.1;33248;33260.4;685
2023.11.02;01:00;33269.1;33272.2;33257.4;33264.1;680
2023.11.02;01:15;33264.6;33268.7;33248.9;33249.9;538
2023.11.02;01:30;33249.7;33258.1;33248.1;33255.9;267
2023.11.02;01:45;33256.1;33264.5;33253.9;33261.3;219
2023.11.02;02:00;33262;33281.6;33261.1;33277;628
2023.11.02;02:15;33277.2;33304.7;33276.6;33288.8;841
2023.11.02;02:30;33288.9;33292.6;33283.1;33289.3;552
2023.11.02;02:45;33289.8;33299.3;33283.3;33293.1;684
2023.11.02;03:00;33293.2;33296.2;33277.9;33281.9;1258
2023.11.02;03:15;33282.5;33286.7;33272.9;33274.9;1046
2023.11.02;03:30;33274.5;33289.8;33270;33289;893
2023.11.02;03:45;33289.3;33302.4;33286.3;33297.8;1199
2023.11.02;04:00;33298.1;33310.1;33294.2;33305.3;1219
2023.11.02;04:15;33305.1;33312.9;33302.1;33306.1;1080
2023.11.02;04:30;33305.6;33313.2;33302.2;33307.8;1125
2023.11.02;04:45;33307.5;33309.4;33297;33302.9;811
2023.11.02;05:00;33302.5;33303.7;33289.1;33293.6;912
2023.11.02;05:15;33294.2;33301.1;33286;33288.6;727
2023.11.02;05:30;33288.3;33296.6;33287.9;33294.7;702
2023.11.02;05:45;33294.1;33295.5;33284.4;33285;619
2023.11.02;06:00;33284.5;33287.8;33279.3;33281.1;559
2023.11.02;06:15;33280;33289;33280;33284.6;572
2023.11.02;06:30;33286;33287.8;33277.1;33278.9;799
2023.11.02;06:45;33279.2;33284.7;33278.3;33283;537
2023.11.02;07:00;33282.7;33283.5;33273.6;33277.7;757
2023.11.02;07:15;33278.1;33282;33275;33275.3;573
2023.11.02;07:30;33275.6;33280.6;33272.9;33278.7;558
2023.11.02;07:45;33278.5;33278.9;33265.6;33271.8;529
2023.11.02;08:00;33271.2;33277.4;33265.1;33276.8;735
2023.11.02;08:15;33276.5;33278.4;33263.6;33272.9;792
2023.11.02;08:30;33272.7;33277.2;33271;33275.5;720
2023.11.02;08:45;33275.9;33276.1;33264.1;33267.2;720
2023.11.02;09:00;33266.1;33272.3;33252.9;33259.2;1065
2023.11.02;09:15;33259;33262.7;33254.5;33260.7;771
2023.11.02;09:30;33259.8;33267.5;33255.3;33265.3;800
2023.11.02;09:45;33264.5;33280.7;33260.2;33271.4;1232
2023.11.02;10:00;33271;33284.2;33264.5;33284.2;1383
2023.11.02;10:15;33283.6;33286;33269.9;33276.2;1006
2023.11.02;10:30;33275.8;33282.8;33273.2;33274.9;914
2023.11.02;10:45;33274.6;33285.7;33264.8;33284.9;1385
2023.11.02;11:00;33284.8;33291;33273.1;33281.2;2814
2023.11.02;11:15;33282.3;33334.2;33275.3;33333.1;3325
2023.11.02;11:30;33333.4;33357.3;33317.2;33350.5;2408
2023.11.02;11:45;33350.4;33376.3;33343.1;33358.7;2379
2023.11.02;12:00;33360.1;33380.6;33356;33369.1;2554
2023.11.02;12:15;33369.5;33384.8;33366.6;33378.5;2492
2023.11.02;12:30;33378.1;33386.9;33347.9;33358.9;2603
2023.11.02;12:45;33358.4;33380.3;33349;33369.5;2191
2023.11.02;13:00;33369.4;33371.3;33339.8;33345.4;2083
2023.11.02;13:15;33345.8;33360.8;33345.3;33352.6;1483
2023.11.02;13:30;33352.9;33384.4;33350.4;33379;1844
2023.11.02;13:45;33378.8;33395.2;33375.8;33389.4;1825
2023.11.02;14:00;33389.3;33391.8;33370.8;33383.5;2144
2023.11.02;14:15;33383.4;33391.6;33378.6;33382;1676
2023.11.02;14:30;33381.9;33392.8;33371.4;33386.5;2268
2023.11.02;14:45;33386.2;33396.7;33378.5;33379;1745
2023.11.02;15:00;33378.4;33443.9;33373.4;33430;2827
2023.11.02;15:15;33430.6;33438.6;33417.5;33428.4;2189
2023.11.02;15:30;33427.9;33475.2;33427.9;33472.5;3108
2023.11.02;15:45;33472.4;33502.5;33468.2;33494.6;2403
2023.11.02;16:00;33494.7;33497.7;33471.2;33483.3;2617
2023.11.02;16:15;33483.5;33483.8;33457;33457.1;2577
2023.11.02;16:30;33456.3;33561.9;33421;33441.7;6672
2023.11.02;16:45;33442.6;33533.2;33442.3;33514.8;5721
2023.11.02;17:00;33515.4;33541;33483.1;33504.3;6236
2023.11.02;17:15;33505.7;33592.2;33502.8;33578.8;5650
2023.11.02;17:30;33578.9;33632.6;33577.4;33629.5;5724
2023.11.02;17:45;33629.8;33653.5;33612.9;33650.7;5320
2023.11.02;18:00;33650.8;33657;33619.3;33620.6;5437
2023.11.02;18:15;33619.7;33644.9;33580.4;33614;5039
2023.11.02;18:30;33614.3;33661.5;33609.6;33646.8;5031
2023.11.02;18:45;33647.8;33657.5;33621;33622.1;5044
2023.11.02;19:00;33621.7;33627.8;33596.1;33612.7;4962
2023.11.02;19:15;33612.6;33639;33603.9;33621.9;4947
2023.11.02;19:30;33621.6;33671.2;33618;33665.8;4948
2023.11.02;19:45;33664.8;33685.9;33639.6;33647.5;4528
2023.11.02;20:00;33648.5;33704.7;33638.4;33698.6;4551
2023.11.02;20:15;33698.5;33709.3;33689.6;33704.6;4109
2023.11.02;20:30;33704.8;33743.2;33702.7;33733.5;4212
2023.11.02;20:45;33734.4;33775;33728.7;33763.7;3877
2023.11.02;21:00;33764.6;33769.3;33736.4;33757.6;4197
2023.11.02;21:15;33759;33774.2;33748.1;33752.7;3770
2023.11.02;21:30;33754;33774.9;33742.1;33769.5;3617
2023.11.02;21:45;33769.4;33779;33754.5;33765;3551
2023.11.02;22:00;33764;33781.1;33756.7;33780.2;3630
2023.11.02;22:15;33780.1;33784.3;33763.3;33767.2;3364
2023.11.02;22:30;33766.7;33801;33763.3;33793.3;3839
2023.11.02;22:45;33792.3;33834.1;33785.4;33823.1;4728
2023.11.02;23:00;33823.5;33827.3;33807.7;33816.9;2431
2023.11.02;23:15;33817.2;33831;33810.8;33819.8;1017
2023.11.02;23:30;33797.8;33841.1;33797.8;33828.3;2237
2023.11.02;23:45;33828.8;33835.7;33814.1;33820.4;929
2023.11.03;00:00;33821.1;33821.5;33821.1;33821.5;2
2023.11.03;01:00;33826.5;33836.1;33815.8;33832.4;902
2023.11.03;01:15;33831.4;33841;33828;33830.3;567
2023.11.03;01:30;33829.7;33829.7;33816.4;33818.2;549
2023.11.03;01:45;33818.1;33820.2;33811.2;33816.9;493
2023.11.03;02:00;33816.6;33823.1;33809.7;33810.7;371
2023.11.03;02:15;33811;33817.6;33809.8;33813;409
2023.11.03;02:30;33813.2;33813.2;33800.7;33809.3;491
2023.11.03;02:45;33809;33818.9;33808.1;33809.1;561
2023.11.03;03:00;33809.3;33829.3;33809.1;33826.2;563
2023.11.03;03:15;33825.8;33826.5;33806.5;33813.6;493
2023.11.03;03:30;33813.5;33826.2;33813.1;33823.4;481
2023.11.03;03:45;33823.2;33826.9;33817.9;33825.7;516
2023.11.03;04:00;33825.3;33843.5;33817.2;33838.9;728
2023.11.03;04:15;33837.7;33847.8;33837.1;33846;813
2023.11.03;04:30;33845;33857;33840.9;33850.6;1102
2023.11.03;04:45;33850.7;33860.9;33847.8;33857.3;891
2023.11.03;05:00;33857.5;33869.6;33854.8;33868.3;776
2023.11.03;05:15;33868.7;33873.1;33865.5;33873.1;629
2023.11.03;05:30;33873;33876.2;33866.2;33866.4;714
2023.11.03;05:45;33866.3;33875.4;33862;33874.1;564
2023.11.03;06:00;33874.2;33877.9;33870.3;33871.1;575
2023.11.03;06:15;33870.9;33879.1;33869;33875.4;464
2023.11.03;06:30;33875.8;33877.6;33872;33877.1;308
2023.11.03;06:45;33876.4;33878.8;33863.5;33863.5;477
2023.11.03;07:00;33864;33867.8;33860.1;33867;407
2023.11.03;07:15;33867.4;33870.2;33863.7;33868.5;383
2023.11.03;07:30;33868.6;33869.9;33862.1;33866;367
2023.11.03;07:45;33865.8;33873;33865.8;33871.3;369
2023.11.03;08:00;33871.6;33875.5;33868.7;33871.5;647
2023.11.03;08:15;33871.6;33876.9;33868.3;33870.7;418
2023.11.03;08:30;33871.4;33878.7;33870.8;33877.4;388
2023.11.03;08:45;33877.5;33881.8;33876.6;33877.5;348
2023.11.03;09:00;33877.9;33882.7;33871.7;33882;621
2023.11.03;09:15;33882.1;33887.3;33879.1;33882.1;602
2023.11.03;09:30;33882;33887.4;33880.2;33884.1;546
2023.11.03;09:45;33882.6;33883.1;33871.8;33872.9;567
2023.11.03;10:00;33873;33881.1;33854.4;33869.8;1255
2023.11.03;10:15;33869.6;33881.8;33864.5;33869.6;875
2023.11.03;10:30;33870;33870.2;33853.2;33858;900
2023.11.03;10:45;33857.4;33858.7;33841;33843;1032
2023.11.03;11:00;33843.1;33849.1;33825.2;33837.9;2607
2023.11.03;11:15;33838.2;33839.7;33821.9;33828.9;2072
2023.11.03;11:30;33829;33845.7;33824.7;33844.7;1776
2023.11.03;11:45;33845.1;33850;33829.9;33833.2;1511
2023.11.03;12:00;33834.7;33836.4;33810.7;33818.7;1700
2023.11.03;12:15;33818.5;33828.8;33812.7;33814.7;1292
2023.11.03;12:30;33814.1;33828.4;33813.8;33824.2;1340
2023.11.03;12:45;33823.9;33846;33823.8;33837.9;1212
2023.11.03;13:00;33837.6;33848.7;33832.4;33844.4;1298
2023.11.03;13:15;33844.2;33845.8;33832.2;33832.6;1105
2023.11.03;13:30;33832.2;33839.9;33826.7;33831;1131
2023.11.03;13:45;33831.4;33841.3;33818.8;33819.8;1490
2023.11.03;14:00;33819.7;33826.7;33814.4;33818.8;1325
2023.11.03;14:15;33818.5;33839.9;33816.8;33834.6;1412
2023.11.03;14:30;33834.9;33844.6;33827.5;33840.4;1580
2023.11.03;14:45;33839.5;33846.1;33837.1;33843.1;1495
2023.11.03;15:00;33842.7;33846;33822;33831.9;1660
2023.11.03;15:15;33832;33852.8;33829.1;33839;1946
2023.11.03;15:30;33837.9;33985.1;33837.3;33974.4;4983
2023.11.03;15:45;33975.6;34019.2;33965.1;33983;3743
2023.11.03;16:00;33983.5;34003.2;33971.7;33994.1;3107
2023.11.03;16:15;33993.8;34051.2;33990.9;33996.4;3583
2023.11.03;16:30;33994.7;34022.6;33959.6;33998.9;6366
2023.11.03;16:45;34001;34025.6;33978.8;34004.4;6093
2023.11.03;17:00;34004.1;34056.4;33972;33987.4;6285
2023.11.03;17:15;33986.8;34048.6;33948.4;33969.5;6071
2023.11.03;17:30;33969.7;33987.5;33930.8;33960.8;5960
2023.11.03;17:45;33961;33991.2;33924.9;33988.9;5700
2023.11.03;18:00;33988.6;34006.1;33961.5;33991.4;5457
2023.11.03;18:15;33991.3;34027;33975.9;33996.6;5096
2023.11.03;18:30;33997.1;34058.4;33997.1;34052.9;4758
2023.11.03;18:45;34052.6;34080.3;34039.8;34064.2;4706
2023.11.03;19:00;34064.8;34092.5;34054.7;34081.4;4747
2023.11.03;19:15;34080.6;34095.3;34071.3;34085.2;4519
2023.11.03;19:30;34085.1;34107.5;34085.1;34094;4407
2023.11.03;19:45;34094.3;34127.5;34086.9;34125.7;4146
2023.11.03;20:00;34126.3;34148.2;34092.9;34095.1;4252
2023.11.03;20:15;34095.5;34106;34053.6;34069.8;4345
2023.11.03;20:30;34069.9;34103.9;34068.9;34073.9;4201
2023.11.03;20:45;34073.6;34118;34060.1;34108.2;4014
2023.11.03;21:00;34107.7;34108.9;34063.5;34100;4142
2023.11.03;21:15;34100.2;34110.2;34071.8;34109.3;3977
2023.11.03;21:30;34109.4;34125.8;34095.3;34118.7;3997
2023.11.03;21:45;34119;34139.5;34110.1;34133.7;3902
2023.11.03;22:00;34134;34134.8;34088.6;34109.9;4062
2023.11.03;22:15;34109.6;34112.6;34073.8;34082;4061
2023.11.03;22:30;34081.7;34092.6;34057.4;34081.7;4216
2023.11.03;22:45;34082.5;34082.5;34036.2;34049.1;4930
2023.11.03;23:00;34047.9;34076.5;34043.4;34073.2;2401
2023.11.03;23:15;34073.5;34074.9;34064.1;34074.2;729
2023.11.03;23:30;34074;34077.3;34073;34075;543
2023.11.03;23:45;34074.4;34079.5;34072.6;34078.9;381
2023.11.06;01:00;34093.3;34123.1;34087.1;34096.8;814
2023.11.06;01:15;34096.6;34099.9;34083.1;34084.3;527
2023.11.06;01:30;34087.2;34088.8;34072.7;34075.2;759
2023.11.06;01:45;34076;34087.1;34070.2;34082.8;871
2023.11.06;02:00;34083.6;34085.6;34071.1;34074.2;1497
2023.11.06;02:15;34073.8;34083.1;34070.7;34076.5;1196
2023.11.06;02:30;34077;34080;34071;34077.2;945
2023.11.06;02:45;34077.1;34087.1;34070.9;34077.1;1130
2023.11.06;03:00;34077.5;34086.3;34075.8;34083.7;1037
2023.11.06;03:15;34084.3;34090;34071.9;34077.3;1118
2023.11.06;03:30;34076.9;34086.4;34074.4;34081.6;1419
2023.11.06;03:45;34081.7;34093.4;34080.9;34085.8;990
2023.11.06;04:00;34086;34094.9;34085.9;34091.6;995
2023.11.06;04:15;34091.5;34096;34083.1;34084.5;821
2023.11.06;04:30;34084.4;34092.7;34083.1;34091.5;782
2023.11.06;04:45;34091.2;34095.8;34088.2;34090.4;725
2023.11.06;05:00;34090.5;34099.8;34089.6;34090;618
2023.11.06;05:15;34090.1;34091.2;34084.3;34087.3;551
2023.11.06;05:30;34088.1;34092.6;34084.8;34089.7;776
2023.11.06;05:45;34090;34099.3;34086.1;34094.9;651
2023.11.06;06:00;34095.3;34102.4;34088.5;34101.5;609
2023.11.06;06:15;34101.4;34102.1;34097.9;34099.6;519
2023.11.06;06:30;34099.8;34100.9;34094.8;34095.9;538
2023.11.06;06:45;34095.8;34096.7;34087.5;34089.4;559
2023.11.06;07:00;34089.5;34097;34089.4;34096.6;804
2023.11.06;07:15;34096.5;34100.7;34087.9;34088.2;736
2023.11.06;07:30;34088.5;34094.8;34086.7;34087.3;587
